month,topic_id,size,label,theme_id,sim,year,theme_label
2016-12,0,14,fakepopup ; fakepopup fake ; fake ; fakepopup fake alert ; fake alert ; alert,0,1.0,2016,directv ; discount ; directv discount ; directtv ; day ; comcast
2019-05,7,47,microsoft ; techsupport ; microsoft techsupport ; popup ; computer ; windows,17,0.825937032699585,2019,insurance ; called ; active ; car ; got ; number active
2019-05,8,80,techsupport ; tech ; support ; got ; active ; refund,28,0.8076499700546265,2019,voicemail ; message ; number number ; card ; blah ; legal
2019-05,10,56,refund ; refund refund ; microsoft refund ; microsoft ; department ; left,155,0.8525558710098267,2019,lifelock ; norton ; norton lifelock ; lock ; life lock ; life
2019-05,5,41,social ; social security ; security ; ssa ; officer ; called,161,0.8029701709747314,2019,coinbase ; coinbase tech ; coinbase number ; coinbase tech support ; community ; community coinbase
2019-05,1,87,fake microsoft pop ; microsoft pop ; pop ; pop fake ; pop fake microsoft ; fake microsoft,183,0.9855581521987916,2019,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2019-05,6,54,ssa ; indian ; officer ; ssa ssa ; ssa indian ; indian ssa,186,0.8223221302032471,2019,span ; support ; active ; number span ; robinhood ; class span
2019-05,0,61,virus alert ; microsoft virus alert ; fake microsoft virus ; microsoft virus ; virus ; alert,188,1.0,2019,popup ; message ; text ; boa ; text message ; schwab
2019-05,2,59,grasshopper ; grasshopper group ; group ; ssa grasshopper ; ssa ; hit,189,1.0,2019,hotlink ; thank ; health ; medicare ; hotlink thank ; received
2019-05,3,47,loan ; student ; student loan ; forgiveness ; loans ; called,190,1.0,2019,support ; got ; robinhood ; robinhood support ; imf ; reply
2019-05,4,41,level ; communications ; level communications ; ssa ; llc ; carrier,191,1.0,2019,tv ; streaming ; internet ; phone ; streaming tv ; tv phone
2019-05,9,171,called ; calls ; insurance ; phone ; guy ; car,192,1.0,2019,called ; relief number ; relief ; burner ; number called burner ; called burner
2019-06,8,45,techsupport ; redirecting ; redirecting redirecting ; redirecting redirecting redirecting ; support ; techsupport techsupport,28,0.834384560585022,2019,voicemail ; message ; number number ; card ; blah ; legal
2019-06,5,32,popup ; techsupport ; techsupport popup ; popup popup ; screenshot ; popup screenshot,54,0.8154131174087524,2019,link ; tech support link ; support link ; associated ; free ; iphone
2019-06,7,53,microsoft ; windows ; support ; license ; key ; microsoft support,152,0.8875764608383179,2019,tech support ; tech ; tech support number ; bcda ; number werrx01usahtml bcda ; number werrx01usahtml
2019-06,1,33,size ; adaross ; size adaross ; automated ; popups ; automated finds,158,0.8516730070114136,2019,live ; amazon live ; amazon ; comcast ; jan number ; jan
2019-06,3,330,ssa ; em ; indian ; ms ; social ; dept,161,0.8083657026290894,2019,coinbase ; coinbase tech ; coinbase number ; coinbase tech support ; community ; community coinbase
2019-06,4,46,refund ; microsoft refund ; called ; refund refund ; got ; phone,175,0.8919410705566406,2019,medicare ; free ; insurance ; content ; life ; write important content
2019-06,2,32,jpeg ; image bandicam ; bandicam ; image ; image bandicam jpeg ; bandicam jpeg,185,0.9030295610427856,2019,apple ; apple support ; hellip apple ; iphone ; apple pay ; pay
2019-06,0,61,fake microsoft virus ; microsoft virus alert ; alert ; virus alert ; fake microsoft ; microsoft virus,188,0.9460407495498656,2019,popup ; message ; text ; boa ; text message ; schwab
2019-06,6,157,fake ; facebook ; card ; called ; calls ; got,193,1.0,2019,card ; hellip credit ; gift ; hellip credit card ; card alert ; card alert number
2019-07,7,66,microsoft ; techsupport ; microsoft techsupport ; windows ; support ; microsoft support,19,0.8559141159057617,2019,nomorobo ; amazon ; source nomorobo ; source ; amazon refund ; robocall
2019-07,8,67,techsupport ; techsupport techsupport ; flood ; computer ; flood flood ; support,28,0.8577522039413452,2019,voicemail ; message ; number number ; card ; blah ; legal
2019-07,3,200,ssa ; ms ; ssa ms ; indian ; officer ; social,186,0.8293263912200928,2019,span ; support ; active ; number span ; robinhood ; class span
2019-07,0,91,virus ; microsoft virus ; virus alert ; fake microsoft virus ; microsoft virus alert ; alert,188,0.958007037639618,2019,popup ; message ; text ; boa ; text message ; schwab
2019-07,1,73,dept chutiyas ; ssa dept chutiyas ; chutiyas ; ssa dept ; dept ; dept chutiyas ssa,194,1.0,2019,microsoft ; microsoft center ; center ; microsoft center number ; center number ; number number
2019-07,2,53,irs ; dept rundis ; rundis ; ssa dept rundis ; dept ; rundi,195,1.0,2019,
2019-07,4,78,ssa ; type ; location ; operator ; details location ; phone details,196,1.0,2019,
2019-07,5,54,support ; gmail ; facebook ; gmail support ; new ; support support,197,1.0,2019,
2019-07,6,93,refund ; called ; just ; money ; job ; like,198,1.0,2019,
2019-08,3,52,irs ; irs irs ; treasury ; department ; indian ; nomorobo,13,0.8180466890335083,2019,ebay ; scamming ; paypal ; customers ; ebay refund ; refund number
2019-08,9,57,microsoft ; techsupport ; support ; microsoft techsupport ; pop ; windows,19,0.8210065364837646,2019,nomorobo ; amazon ; source nomorobo ; source ; amazon refund ; robocall
2019-08,8,92,techsupport ; techsupport techsupport ; support ; techsupport phone ; indian techsupport ; tech,39,0.8619281053543091,2019,windows code ; windows ; code ; number windows ; number windows code ; firewall0x268d3x0
2019-08,7,118,refund ; computer ; subscription ; refund refund ; microsoft ; called,155,0.8502526879310608,2019,lifelock ; norton ; norton lifelock ; lock ; life lock ; life
2019-08,5,104,social ; social security ; security ; ssa ; robocall ; administration,179,0.8156387209892273,2019,apple ; fake apple ; apple support ; apple number ; apple support number ; number merrx01usahtml bcda
2019-08,1,94,popup fake microsoft ; microsoft popup fake ; popup fake ; fake microsoft popup ; microsoft popup ; popup,183,0.8514318466186523,2019,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2019-08,4,113,ssa ; indian ; ms ; ssa indian ; ssa ssa ; ssa ms,186,0.8769448399543762,2019,span ; support ; active ; number span ; robinhood ; class span
2019-08,0,98,virus ; virus alert ; fake microsoft virus ; microsoft virus ; microsoft virus alert ; alert fake,188,0.9248764514923096,2019,popup ; message ; text ; boa ; text message ; schwab
2019-08,2,169,phone ; ssa ; type ; phone location ; phone company ; location,196,0.8951385021209717,2019,
2019-08,6,69,bobrtc ; just ; use ; need ; says ; tabs,199,1.0,2019,
2019-09,8,70,microsoft ; refund ; computer ; windows ; support ; subscription,17,0.8683075904846191,2019,insurance ; called ; active ; car ; got ; number active
2019-09,7,59,techsupport ; techsupport techsupport ; premium ; support ; techie support ; techie,118,0.8766781091690063,2019,apple ; mcafee ; mcafee refund ; mcafee refund number ; number apple ; hellip apple
2019-09,2,101,social ; security ; social security ; ssa ; administration ; security administration,179,0.7972869873046875,2019,apple ; fake apple ; apple support ; apple number ; apple support number ; number merrx01usahtml bcda
2019-09,0,81,fake microsoft popup ; microsoft popup ; popup ; fake microsoft ; popup fake ; microsoft popup fake,183,0.9444820284843444,2019,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2019-09,3,70,ssa ; ssa ssa ; associated ; ssa associated ; indian ; ssa indian,186,0.8373165726661682,2019,span ; support ; active ; number span ; robinhood ; class span
2019-09,1,116,phone ; ssa ; report september ; phone location ; line type ; september phone,196,0.7894436120986938,2019,
2019-09,4,103,hotel ; booking ; card ; hotel booking ; credit ; credit card,200,1.0,2019,
2019-09,5,50,bobrtc ; bob ; minutes ; connecting ; working ; spoofed,201,1.0,2019,
2019-09,6,73,twitch ; google ; live ; support ; time ; gmail,202,1.0,2019,
2019-09,9,50,refund ; refund refund ; fake ; fake refund ; refund fake ; refund fake refund,203,1.0,2019,
2019-10,5,53,popup ; windows ; support popup ; screenshot ; technical support popup ; windows technical support,0,0.8304082751274109,2019,directv ; discount ; directv discount ; directtv ; day ; comcast
2019-10,7,93,techsupport ; tech ; techsupport techsupport ; support ; jim ; new,28,0.8076189756393433,2019,voicemail ; message ; number number ; card ; blah ; legal
2019-10,6,78,refund ; computer ; microsoft ; auto ; refund people ; refund refund,155,0.8378629684448242,2019,lifelock ; norton ; norton lifelock ; lock ; life lock ; life
2019-10,2,107,ssa ; social ; social security ; security ; ssa ssa ; people,179,0.8543627262115479,2019,apple ; fake apple ; apple support ; apple number ; apple support number ; number merrx01usahtml bcda
2019-10,0,48,popup fake microsoft ; fake microsoft popup ; microsoft popup fake ; microsoft popup ; popup fake ; fake microsoft,183,0.946159601211548,2019,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2019-10,1,54,fake microsoft popup ; microsoft popup ; fake microsoft ; microsoft popup fake ; popup fake ; popup fake microsoft,183,0.9509673118591307,2019,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2019-10,3,86,ssa ; ssa ssa ; indian ; ssa indian ; indian ssa ; ssa indian ssa,186,0.8009984493255615,2019,span ; support ; active ; number span ; robinhood ; class span
2019-10,4,65,refund ; fake refund ; refund refund ; fake ; refund fake refund ; refund fake,203,0.995303750038147,2019,
2019-10,8,51,money ; phone ; help ; new ; know ; calls,204,1.0,2019,
2019-10,9,64,bobrtc ; calling ; center ; times ; called ; bob,205,1.0,2019,
2019-11,7,213,techsupport ; popup ; support ; windows ; microsoft ; fake,28,0.8609768748283386,2019,voicemail ; message ; number number ; card ; blah ; legal
2019-11,1,49,size ; adaross ; size adaross ; size messages automatically ; automatically automated finds ; automatically automated,158,0.8303078413009644,2019,live ; amazon live ; amazon ; comcast ; jan number ; jan
2019-11,4,84,refund ; refund refund ; voicemail ; fake refund ; voice ; microsoft refund,175,0.8309344053268433,2019,medicare ; free ; insurance ; content ; life ; write important content
2019-11,3,41,social ; security ; nomorobo ; social security ; administration ; security administration,179,0.8032863140106201,2019,apple ; fake apple ; apple support ; apple number ; apple support number ; number merrx01usahtml bcda
2019-11,6,71,ssa ; easy ; easy target ; target ; ssa easy target ; ssa easy,179,0.8356891870498657,2019,apple ; fake apple ; apple support ; apple number ; apple support number ; number merrx01usahtml bcda
2019-11,0,97,popup fake microsoft ; microsoft popup fake ; popup fake ; fake microsoft popup ; microsoft popup ; fake microsoft,183,0.9527900815010072,2019,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2019-11,5,65,ssa ; ssa ssa ; indian ; ms ; ssa indian ; indian ssa,186,0.8180173635482788,2019,span ; support ; active ; number span ; robinhood ; class span
2019-11,9,147,insurance ; calling ; phone ; called ; calls ; health,192,0.7962350845336914,2019,called ; relief number ; relief ; burner ; number called burner ; called burner
2019-11,8,59,bobrtc ; dial ; calling ; bob ; hear ; credits,205,0.7953436970710754,2019,
2019-11,2,37,apple ; amazon ; support ; apple support ; fake apple ; order,206,1.0,2019,
2019-12,10,39,popup ; image ; popup microsoft ; microsoft popup microsoft ; png ; popup microsoft popup,0,0.8318703770637512,2019,directv ; discount ; directv discount ; directtv ; day ; comcast
2019-12,9,42,microsoft ; windows ; microsoft support ; support ; computer ; pc,17,0.8624903559684753,2019,insurance ; called ; active ; car ; got ; number active
2019-12,6,50,techsupport ; techsupport techsupport ; tech ; active ; nginx ; ha,28,0.8398870825767517,2019,voicemail ; message ; number number ; card ; blah ; legal
2019-12,11,33,size ; adaross ; size adaross ; adaross replying ; finds ; automatically automated finds,158,0.8392255306243896,2019,live ; amazon live ; amazon ; comcast ; jan number ; jan
2019-12,1,78,refund ; fake refund ; refund refund ; microsoft refund ; department ; fake,175,0.8205713033676147,2019,medicare ; free ; insurance ; content ; life ; write important content
2019-12,0,92,social ; social security ; security ; administration ; security administration ; social security administration,179,0.7800340056419373,2019,apple ; fake apple ; apple support ; apple number ; apple support number ; number merrx01usahtml bcda
2019-12,13,31,ssa ; hunting ssa ; happy hunting ssa ; hunting ; happy hunting ; happy,180,0.8608813285827637,2019,hotlink ; aaa ; hellip aaa ; sq ; lk ; sq lk
2019-12,4,53,fake microsoft ; fake microsoft pop ; microsoft pop ; pop ; fake ; microsoft,183,0.924527645111084,2019,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2019-12,2,77,ssa ; ssa ssa ; indian ; fake ; ms ; ssa indian,186,0.8691033720970154,2019,span ; support ; active ; number span ; robinhood ; class span
2019-12,3,76,microsoft popup ; popup ; appears working ; appears ; techsupport center ; working indian,207,1.0,2019,
2019-12,5,51,money ; bank ; power ; company ; scammed ; apartment,208,1.0,2019,
2019-12,7,48,bobrtc ; bob ; calls ; add ; non ; phonebook,209,1.0,2019,
2019-12,8,44,insurance ; health ; warranty ; car ; company ; pills,210,1.0,2019,
2019-12,12,32,amazon ; amazonprime ; account ; travel ; amazon account ; robocaller,211,1.0,2019,
2020-01,0,90,microsoft popup microsoft ; popup microsoft popup ; popup microsoft ; microsoft popup ; popup ; microsoft,0,0.8607302904129028,2020,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-01,2,64,popup ; microsoft ; popup microsoft ; microsoft popup microsoft ; popup microsoft popup ; microsoft popup,0,0.8967040181159973,2020,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-01,7,126,techsupport ; support ; computer ; tech ; microsoft ; microsoft techsupport,19,0.8651480078697205,2020,nomorobo ; amazon ; source nomorobo ; source ; amazon refund ; robocall
2020-01,5,43,apple ; apple support ; support ; fake apple ; icloud ; fake,100,0.8016839623451233,2020,card ; text ; gift ; gift card ; bank ; debt
2020-01,8,47,refund ; refund refund ; microsoft refund ; fake ; refund fake ; fake refund,175,0.8611286282539368,2020,medicare ; free ; insurance ; content ; life ; write important content
2020-01,3,215,ssa ; social ; social security ; security ; active ; ssa ssa,179,0.8437524437904358,2020,apple ; fake apple ; apple support ; apple number ; apple support number ; number merrx01usahtml bcda
2020-01,4,75,fake ; microsoft ; fake microsoft ; popup ; windows ; pop,183,0.9185138940811156,2020,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2020-01,9,47,card ; time ; refund ; text ; credit ; called,187,0.8079759478569031,2020,amazon ; hellip amazon ; fake ; alert ; virus alert ; virus alert number
2020-01,1,35,microsoft popup ; popup ; microsoft ; fake microsoft popup ; appears working indian ; working indian,207,0.856513500213623,2020,
2020-01,6,35,bobrtc ; add ; dtmf ; new ; life ; like,212,1.0,2020,
2020-02,0,184,microsoft popup microsoft ; popup microsoft popup ; popup microsoft ; microsoft popup ; popup ; microsoft,0,0.895679771900177,2020,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-02,1,102,popup microsoft popup ; microsoft popup microsoft ; popup microsoft ; microsoft popup ; popup ; microsoft,0,0.9004611968994141,2020,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-02,2,142,popup ; microsoft popup ; microsoft ; popup microsoft ; microsoft popup microsoft ; popup microsoft popup,0,0.9005159139633179,2020,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-02,9,118,techsupport ; techsupport techsupport ; techsupport techsupport techsupport ; support ; roadrunner ; windows,28,0.8101048469543457,2020,voicemail ; message ; number number ; card ; blah ; legal
2020-02,6,60,social security ; social ; security ; ssa ; called ; ssa called,161,0.8305410742759705,2020,coinbase ; coinbase tech ; coinbase number ; coinbase tech support ; community ; community coinbase
2020-02,7,59,refund ; fake refund ; computer ; department ; refund fake ; fake,175,0.843201220035553,2020,medicare ; free ; insurance ; content ; life ; write important content
2020-02,4,46,ssa ; active ; ssa active ; active ssa ; ssa active ssa ; toll free,179,0.867937445640564,2020,apple ; fake apple ; apple support ; apple number ; apple support number ; number merrx01usahtml bcda
2020-02,5,87,ssa ; indian ; ssa ssa ; fake ; ssa ssa ssa ; officer,186,0.854120135307312,2020,span ; support ; active ; number span ; robinhood ; class span
2020-02,3,118,apple ; fake ; amazon ; support ; fake apple ; apple support,206,0.8795702457427979,2020,
2020-02,8,97,text ; phone ; calling ; money ; got ; like,213,1.0,2020,
2020-03,0,163,microsoft popup microsoft ; popup microsoft popup ; popup microsoft ; microsoft popup ; popup ; microsoft,0,0.8971791863441467,2020,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-03,1,39,popup microsoft popup ; microsoft popup microsoft ; microsoft popup ; popup microsoft ; popup ; microsoft,0,0.8993372917175293,2020,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-03,9,73,techsupport ; support ; microsoft ; image ; microsoft techsupport ; png,19,0.8373053669929504,2020,nomorobo ; amazon ; source nomorobo ; source ; amazon refund ; robocall
2020-03,5,37,techsupport ; techsupport techsupport ; techsupport techsupport techsupport ; money ; people ; fucking,28,0.8329474925994873,2020,voicemail ; message ; number number ; card ; blah ; legal
2020-03,2,30,size ; adaross ; size adaross ; adaross replying size ; finds ; list size,158,0.8357143998146057,2020,live ; amazon live ; amazon ; comcast ; jan number ; jan
2020-03,8,48,refund ; called ; renewal ; computer ; voices ; refund fake,175,0.811833381652832,2020,medicare ; free ; insurance ; content ; life ; write important content
2020-03,4,115,ssa ; active ; ssa active ; active ssa ; hunting ; happy hunting,180,0.8459573984146118,2020,hotlink ; aaa ; hellip aaa ; sq ; lk ; sq lk
2020-03,7,100,got ; called ; warranty ; card ; just ; phone,187,0.8378951549530029,2020,amazon ; hellip amazon ; fake ; alert ; virus alert ; virus alert number
2020-03,6,51,amazon ; apple ; fake ; amazonrefund ; amazon fake ; icloud,206,0.8101805448532104,2020,
2020-03,3,40,social ; social security ; security ; ssa ; got ; voicemail,214,1.0,2020,
2020-04,1,65,popup microsoft ; microsoft popup microsoft ; popup microsoft popup ; microsoft popup ; microsoft ; popup,0,0.8975138068199158,2020,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-04,2,48,popup ; microsoft ; microsoft popup ; ring em ; ring ; em waste,0,0.8640538454055786,2020,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-04,8,107,techsupport ; techsupport popup ; indian ; pop ; tech ; support,28,0.8070118427276611,2020,voicemail ; message ; number number ; card ; blah ; legal
2020-04,3,39,ssa ; ssa ssa ; ssa active ; officer ; social security ; indian,161,0.8180270791053772,2020,coinbase ; coinbase tech ; coinbase number ; coinbase tech support ; community ; community coinbase
2020-04,6,50,refund ; paypal ; indian ; audio ; subscription ; punjabi,175,0.8466228246688843,2020,medicare ; free ; insurance ; content ; life ; write important content
2020-04,0,70,fake microsoft popup ; popup fake ; fake microsoft ; microsoft popup fake ; popup fake microsoft ; microsoft popup,183,0.9268207550048828,2020,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2020-04,4,25,warranty ; car ; car warranty ; auto ; auto warranty ; services,215,1.0,2020,
2020-04,5,39,amazon ; gift ; gift card ; card ; nomorobo ; warning nomorobo,216,1.0,2020,
2020-04,7,68,bitcoin ; phone ; blockchain ; bitcoin support ; support bitcoin ; bitcoin support bitcoin,217,1.0,2020,
2020-04,9,30,money ; site ; scambaiting ; baiting ; like ; people,218,1.0,2020,
2020-05,3,87,popup microsoft ; microsoft popup microsoft ; popup microsoft popup ; microsoft popup ; popup ; microsoft,0,0.8899657726287842,2020,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-05,8,144,techsupport ; support ; pop ; computer ; windows ; microsoft,28,0.8684259653091431,2020,voicemail ; message ; number number ; card ; blah ; legal
2020-05,7,73,refund ; kolkata ; ip ; shaun ; gang ; parker,175,0.8228878974914551,2020,medicare ; free ; insurance ; content ; life ; write important content
2020-05,0,45,microsoft popup fake ; popup fake ; popup fake microsoft ; fake microsoft popup ; fake microsoft ; microsoft popup,183,0.9511212110519408,2020,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2020-05,1,38,popup ; microsoft popup popup ; popup popup ; popup popup fake ; microsoft popup ; microsoft,183,0.8829022645950317,2020,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2020-05,2,38,microsoft popup fake ; popup fake microsoft ; fake microsoft ; popup ; popup fake ; fake microsoft popup,183,0.960282564163208,2020,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2020-05,4,135,ssa ; active ; ssa active ; active ssa ; dea ; ssa ssa,186,0.8463517427444458,2020,span ; support ; active ; number span ; robinhood ; class span
2020-05,5,47,apple ; apple support ; cashapp ; support ; cash app ; cash,219,1.0,2020,
2020-05,6,77,amazon ; amazonrefund ; card ; account ; amazon account ; amazonprime,220,1.0,2020,
2020-05,9,118,phone ; help ; scambait ; don ; scammed ; scambaiting,221,1.0,2020,
2020-06,1,106,popup microsoft popup ; popup microsoft ; microsoft popup microsoft ; microsoft popup ; microsoft ; popup,0,0.8971463441848755,2020,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-06,2,71,microsoft popup microsoft ; popup microsoft popup ; popup microsoft ; microsoft popup ; microsoft ; popup,0,0.8999987244606018,2020,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-06,6,192,techsupport ; aol ; fake ; microsoft ; phone ; support,28,0.8405116200447083,2020,voicemail ; message ; number number ; card ; blah ; legal
2020-06,5,55,apple ; apple support ; apple apple ; support ; support apple ; apple support apple,81,0.847599983215332,2020,primevideo ; amazon primevideo ; amazon ; activation ; prime ; amazon prime
2020-06,9,151,refund ; kolkata ; computer ; refund refund ; called ; ip,155,0.7971801161766052,2020,lifelock ; norton ; norton lifelock ; lock ; life lock ; life
2020-06,8,57,ssa ; social security ; social ; security ; new ; new ssa,179,0.8352679014205933,2020,apple ; fake apple ; apple support ; apple number ; apple support number ; number merrx01usahtml bcda
2020-06,0,48,popup ; microsoft popup popup ; popup popup ; popup popup fake ; fake microsoft ; fake microsoft popup,183,0.9510555267333984,2020,phone ; hrkjsrwn009786x0jsr ; hrkjsrwn009786x0jsr indexphp ; indexphp ; number hrkjsrwn009786x0jsr ; number hrkjsrwn009786x0jsr indexphp
2020-06,7,119,ssa ; ssa ssa ; active ; happy hunting ; hunting ; happy,186,0.8524860143661499,2020,span ; support ; active ; number span ; robinhood ; class span
2020-06,3,63,roku ; activation ; roku activation ; free ; toll free ; toll,222,1.0,2020,
2020-06,4,81,cash app ; app ; cash ; cashapp ; tfn ; scamming,223,1.0,2020,
2020-06,10,54,amazon ; iphone ; amazonrefund ; card ; purchase ; order,224,1.0,2020,
2020-06,11,161,warranty ; car ; called ; insurance ; bank ; phone,225,1.0,2020,
2020-07,4,67,popup microsoft popup ; microsoft popup microsoft ; popup microsoft ; microsoft popup ; microsoft ; popup,0,0.889257550239563,2020,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-07,1,108,popup ; phone popup ; popup phone popup ; popup phone ; phone popup popup ; popup popup phone,2,0.7864935398101807,2020,uk ; hmrc ; number ; script ; mobile ; mobile number
2020-07,6,65,techsupport ; techsupport techsupport ; techsupport techsupport techsupport ; bandar ; situs daftar ; situs daftar judi,28,0.849723219871521,2020,voicemail ; message ; number number ; card ; blah ; legal
2020-07,9,60,techsupport ; popup ; pop ; techsupport popup ; techsupport techsupport ; url,54,0.8301881551742554,2020,link ; tech support link ; support link ; associated ; free ; iphone
2020-07,10,57,refund ; refund refund ; refund refund refund ; irs ; new delhi ; delhi,155,0.7912920713424683,2020,lifelock ; norton ; norton lifelock ; lock ; life lock ; life
2020-07,8,74,ssa ; social security ; security ; social ; ssn ; ssa ssa,161,0.8367093801498413,2020,coinbase ; coinbase tech ; coinbase number ; coinbase tech support ; community ; community coinbase
2020-07,7,95,ssa ; fake ; ssa ssa ; ssa fake ; officer ; ms,172,0.8348621726036072,2020,norton ; norton number ; hellip norton ; number norton ; screen readers norton ; readers norton
2020-07,11,199,refund ; got ; called ; phone ; computer ; calls,187,0.8259368538856506,2020,amazon ; hellip amazon ; fake ; alert ; virus alert ; virus alert number
2020-07,5,80,amazon ; amazonrefund ; account ; amazonprime ; amazon amazon ; amazon account,220,0.9370443820953368,2020,
2020-07,0,131,cash ; app ; cash app ; app cash ; app cash app ; cash app cash,223,0.8366966247558594,2020,
2020-07,2,62,nomorobo ; phone alert ; alert nomorobo ; phone alert nomorobo ; alert ; nomorobo ssa,226,1.0,2020,
2020-07,3,99,quickbooks ; qb ; toll ; toll free ; free ; quickbooks toll free,227,1.0,2020,
2020-08,2,69,popup ; phone popup popup ; popup popup phone ; popup phone popup ; phone popup ; popup phone,2,0.9075127840042114,2020,uk ; hmrc ; number ; script ; mobile ; mobile number
2020-08,10,54,techsupport ; techsupport techsupport ; microsoft ; microsoft techsupport ; techsupport techsupport techsupport ; support,83,0.8329124450683594,2020,pch ; pch number ; clearing house ; clearing ; house ; sweepstakes
2020-08,6,78,refund ; computer ; microsoft refund ; microsoft ; refund refund ; subscription,155,0.8517153859138489,2020,lifelock ; norton ; norton lifelock ; lock ; life lock ; life
2020-08,7,64,ssa ; security ; got ; social security ; social ; em,161,0.8360079526901245,2020,coinbase ; coinbase tech ; coinbase number ; coinbase tech support ; community ; community coinbase
2020-08,4,52,ssa active ; ssa ; active ; happy hunting ssa ; hunting ssa ; hunting,180,0.891144871711731,2020,hotlink ; aaa ; hellip aaa ; sq ; lk ; sq lk
2020-08,8,101,ssa ; ssa ssa ; fake ; officer ; indian ; bengali,186,0.8077069520950317,2020,span ; support ; active ; number span ; robinhood ; class span
2020-08,0,64,cash ; cash app ; app ; app cash app ; app cash ; cash app cash,223,0.8924309015274048,2020,
2020-08,1,49,cashapp ; cash ; app ; cash app ; new ; delhi,223,0.8140743374824524,2020,
2020-08,3,42,quickbooks ; quickbooks support ; quickbooks techsupport ; support ; toll free ; toll,228,1.0,2020,
2020-08,5,62,amazon ; amazonrefund ; ip ; kolkata ; refund ; fake,229,1.0,2020,
2020-08,9,45,calls ; called ; canada ; calling ; service ; phone,230,1.0,2020,
2020-08,11,38,gmail ; popup ; uk ; pop ; gmail support ; site,231,1.0,2020,
2020-09,9,86,microsoft ; computer ; norton ; popup ; support ; pop,0,0.7948393821716309,2020,directv ; discount ; directv discount ; directtv ; day ; comcast
2020-09,0,84,popup phone ; phone popup ; popup phone popup ; phone popup phone ; popup ; phone,2,0.9315927028656006,2020,uk ; hmrc ; number ; script ; mobile ; mobile number
2020-09,8,52,techsupport ; techsupport techsupport ; gmail ; tech ; gmail techsupport ; called,28,0.8764414191246033,2020,voicemail ; message ; number number ; card ; blah ; legal
2020-09,4,174,ssa ; officer ; social ; social security ; fake ; security,172,0.877838671207428,2020,norton ; norton number ; hellip norton ; number norton ; screen readers norton ; readers norton
2020-09,11,37,refund ; department ; refund department ; computer ; services ; computer services,175,0.8201417922973633,2020,medicare ; free ; insurance ; content ; life ; write important content
2020-09,5,38,active ; ssa active ; hunting ; happy hunting ; happy ; ssa,180,0.8739317655563354,2020,hotlink ; aaa ; hellip aaa ; sq ; lk ; sq lk
2020-09,3,33,student ; loan ; student loan ; federal ; federal student ; press,190,0.7886315584182739,2020,support ; got ; robinhood ; robinhood support ; imf ; reply
