Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document,orig_index,id,created_at
ssa scam ssa scam i hear many north east indian accents in the background,2,2_ssa_ssa ssa_indian_fake,"['ssa', 'ssa ssa', 'indian', 'fake', 'ms', 'ssa indian', 'ssa ssa ssa', 'indian fake', 'dea', 'fake ssa']","['ssa scam', 'ssa scam 12 18 19', 'ssa scam a ssa scam']",ssa - ssa ssa - indian - fake - ms - ssa indian - ssa ssa ssa - indian fake - dea - fake ssa,0.40910226472177175,False,66472,52118,2019-12-10 17:35:53
ssa scam indian ssa scammers fake agent sophia brown,2,2_ssa_ssa ssa_indian_fake,"['ssa', 'ssa ssa', 'indian', 'fake', 'ms', 'ssa indian', 'ssa ssa ssa', 'indian fake', 'dea', 'fake ssa']","['ssa scam', 'ssa scam 12 18 19', 'ssa scam a ssa scam']",ssa - ssa ssa - indian - fake - ms - ssa indian - ssa ssa ssa - indian fake - dea - fake ssa,0.5742854820100564,False,66473,52117,2019-12-10 17:33:08
refund refund they called my cell phone,1,1_refund_fake refund_refund refund_microsoft refund,"['refund', 'fake refund', 'refund refund', 'microsoft refund', 'department', 'fake', 'voicemail', 'called', 'account', 'support']","['more refund scammers', 'refund scam', 'refund scam']",refund - fake refund - refund refund - microsoft refund - department - fake - voicemail - called - account - support,1.0,False,66474,52116,2019-12-10 17:25:46
fake popup fake popup upload yqkpa24ofu5wmsaz7anztaoanbr png img img,4,4_fake microsoft_fake microsoft pop_microsoft pop_pop,"['fake microsoft', 'fake microsoft pop', 'microsoft pop', 'pop', 'fake', 'microsoft', 'pop fake', 'microsoft pop fake', 'pop fake microsoft', 'pop url']","['fake microsoft pop up url fake microsoft pop up', 'fake microsoft pop up url fake microsoft pop up', 'fake microsoft pop up url fake microsoft pop up']",fake microsoft - fake microsoft pop - microsoft pop - pop - fake - microsoft - pop fake - microsoft pop fake - pop fake microsoft - pop url,1.0,False,66475,52115,2019-12-10 17:21:15
ssa scam fake ssa phone call,0,0_social_social security_security_administration,"['social', 'social security', 'security', 'administration', 'security administration', 'social security administration', 'phone', 'ssa', 'alert nomorobo', 'phone alert']","['ssa scam phone scam alert nomorobo hi this message is intended for you from the social security administration we have received a legal complaint under your social security number and your drive', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s']",social - social security - security - administration - security administration - social security administration - phone - ssa - alert nomorobo - phone alert,0.5156308445914445,False,66476,52113,2019-12-10 17:09:32
fake popup fake popup,4,4_fake microsoft_fake microsoft pop_microsoft pop_pop,"['fake microsoft', 'fake microsoft pop', 'microsoft pop', 'pop', 'fake', 'microsoft', 'pop fake', 'microsoft pop fake', 'pop fake microsoft', 'pop url']","['fake microsoft pop up url fake microsoft pop up', 'fake microsoft pop up url fake microsoft pop up', 'fake microsoft pop up url fake microsoft pop up']",fake microsoft - fake microsoft pop - microsoft pop - pop - fake - microsoft - pop fake - microsoft pop fake - pop fake microsoft - pop url,1.0,False,66477,52112,2019-12-10 17:09:25
ssa scam sounds like there s a lot of indian scammers working this fake ssa call center give em hell,2,2_ssa_ssa ssa_indian_fake,"['ssa', 'ssa ssa', 'indian', 'fake', 'ms', 'ssa indian', 'ssa ssa ssa', 'indian fake', 'dea', 'fake ssa']","['ssa scam', 'ssa scam 12 18 19', 'ssa scam a ssa scam']",ssa - ssa ssa - indian - fake - ms - ssa indian - ssa ssa ssa - indian fake - dea - fake ssa,0.34423924977286263,False,66478,52111,2019-12-10 17:06:49
ssa scam onvoy foul mouth pakistani female moaning into the phone call her,2,2_ssa_ssa ssa_indian_fake,"['ssa', 'ssa ssa', 'indian', 'fake', 'ms', 'ssa indian', 'ssa ssa ssa', 'indian fake', 'dea', 'fake ssa']","['ssa scam', 'ssa scam 12 18 19', 'ssa scam a ssa scam']",ssa - ssa ssa - indian - fake - ms - ssa indian - ssa ssa ssa - indian fake - dea - fake ssa,0.2632261267691757,False,66479,52110,2019-12-10 17:00:29
ssa scam fake ssa dea agents joyce lee and daniel reed,2,2_ssa_ssa ssa_indian_fake,"['ssa', 'ssa ssa', 'indian', 'fake', 'ms', 'ssa indian', 'ssa ssa ssa', 'indian fake', 'dea', 'fake ssa']","['ssa scam', 'ssa scam 12 18 19', 'ssa scam a ssa scam']",ssa - ssa ssa - indian - fake - ms - ssa indian - ssa ssa ssa - indian fake - dea - fake ssa,0.5600676313716975,False,66480,52108,2019-12-10 16:44:42
fake refund scam fake refund scam,1,1_refund_fake refund_refund refund_microsoft refund,"['refund', 'fake refund', 'refund refund', 'microsoft refund', 'department', 'fake', 'voicemail', 'called', 'account', 'support']","['more refund scammers', 'refund scam', 'refund scam']",refund - fake refund - refund refund - microsoft refund - department - fake - voicemail - called - account - support,1.0,False,66481,52107,2019-12-10 16:29:41
ssa scam onvoy active scammers happy hunting alias officer steve officer chris and a host of other dumb shits,13,13_ssa_hunting ssa_happy hunting ssa_hunting,"['ssa', 'hunting ssa', 'happy hunting ssa', 'hunting', 'happy hunting', 'happy', 'active', 'active happy', 'active happy hunting', 'easy target']","['ssa scam onvoy ssa scam onvoy scammers active happy hunting', 'ssa scam active scammer happy hunting', 'ssa scam active scammer happy hunting']",ssa - hunting ssa - happy hunting ssa - hunting - happy hunting - happy - active - active happy - active happy hunting - easy target,1.0,False,66482,52103,2019-12-10 15:42:04
ssa scam scammers answering alias elvis brown,2,2_ssa_ssa ssa_indian_fake,"['ssa', 'ssa ssa', 'indian', 'fake', 'ms', 'ssa indian', 'ssa ssa ssa', 'indian fake', 'dea', 'fake ssa']","['ssa scam', 'ssa scam 12 18 19', 'ssa scam a ssa scam']",ssa - ssa ssa - indian - fake - ms - ssa indian - ssa ssa ssa - indian fake - dea - fake ssa,1.0,False,66483,52102,2019-12-10 15:13:58
new number for ssa callback scam look out they re threatening us with a magistrate court lol,0,0_social_social security_security_administration,"['social', 'social security', 'security', 'administration', 'security administration', 'social security administration', 'phone', 'ssa', 'alert nomorobo', 'phone alert']","['ssa scam phone scam alert nomorobo hi this message is intended for you from the social security administration we have received a legal complaint under your social security number and your drive', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s']",social - social security - security - administration - security administration - social security administration - phone - ssa - alert nomorobo - phone alert,1.0,False,66484,52100,2019-12-10 15:02:29
need help can anybody tell me what it meadnswhen it says that it was removed should i stop calling it,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.503900964515985,False,66485,52099,2019-12-10 14:24:06
tech scam me 500 just for 404 error they changed phone call using bobrtc,7,7_bobrtc_bob_calls_add,"['bobrtc', 'bob', 'calls', 'add', 'non', 'phonebook', 'work', 'available', 'uk', 'connect']","['bobrtc question i opened bobrtc today and i were no longer able to add numbers i ve got 39322xp now my question how long does an account need to exist to add numbers it s a bit sad that there are not so much numbers on bobrtc bu', 'bobrtc is moving to a new site this weekend dec 21 bobrtc tel bobrtc has thwarted yet another takedown attempt this time an attacker went after godaddy the registrar of bobrtc live by sending bupkis complaints a few months ago a lawyer was haggling godaddy trying to pry owner', 'limited non toll free dialing available again on bobrtc we have some non toll free dialing available again on bobrtc this outage was due to losing an agreement to deliver traffic the previous outage of ntf 4 weeks ago had everything to do with what numbers were being di']",bobrtc - bob - calls - add - non - phonebook - work - available - uk - connect,1.0,False,66486,52098,2019-12-10 13:01:06
myassignmenthelp com signin with myassignmenthelp com get instant assignment help scamming many students and students failing their degree with their work,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.7286295999044236,False,66487,52096,2019-12-10 12:42:02
quickbooks scam quickbooks support got call from them,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.7188441874367527,False,66488,52095,2019-12-10 07:10:22
apple tech_support scam redirects from gmil com,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.5386546944724206,False,66489,52094,2019-12-10 07:01:15
a bundle of scams so i came across this guy that is running a romance scam and on the side he does gardeding hes also a lab rat for a medical lab called covance in daytona florida look it up on google plus have a look at his faceb,5,5_money_bank_power_company,"['money', 'bank', 'power', 'company', 'scammed', 'apartment', 'guy', 'spoofed', 'yes', 'sent']","['one more bank acc info used by scammers in intense 419 scam here you go one more bank acc this scammer is quite optimistic in getting his money use this informztion how ever you like scum deserves hell and no less bank name barclays bank plc bank address acorn hous', 'coned unpaid balance power shutoff threat scam robo dialed from spoofed number claims to be coned and your power will be turned off in 30 minutes unless you call the scammers number and presumably give them money these evil jerks needs to be pounded the num', 'pg e unpaid balance power shutoff threat scam robodialed from spoofed number claims to be pg e and your power will be turned off in 30 minutes unless you call the scammers number and presumably give them money evil scammer needs to be pounded the number le']",money - bank - power - company - scammed - apartment - guy - spoofed - yes - sent,1.0,False,66490,52093,2019-12-10 02:03:33
ssa scam phone scam alert nomorobo the pre recorded message from the federal department of social security administration the reason for this call is to inform you that there are legal enforceme,0,0_social_social security_security_administration,"['social', 'social security', 'security', 'administration', 'security administration', 'social security administration', 'phone', 'ssa', 'alert nomorobo', 'phone alert']","['ssa scam phone scam alert nomorobo hi this message is intended for you from the social security administration we have received a legal complaint under your social security number and your drive', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s', 'ssa scam phone scam alert nomorobo hi this message is intended for you from social security administration we have received a legal complaint under your social security number and your driver s']",social - social security - security - administration - security administration - social security administration - phone - ssa - alert nomorobo - phone alert,0.30000118958906985,False,66491,52092,2019-12-10 00:31:46
alert from windows scam domain pc local user had admin rights not sure what the password would do tried it in a sandbox and crashes pc phone number works though,9,9_microsoft_windows_microsoft support_support,"['microsoft', 'windows', 'microsoft support', 'support', 'computer', 'pc', 'microsoft techsupport', 'vm', 'tried', 'techsupport']","['microsoft tech_support scam 12 20 19', 'microsoft scammer fake microsoft support', 'microsoft support scam']",microsoft - windows - microsoft support - support - computer - pc - microsoft techsupport - vm - tried - techsupport,0.4763173929464505,False,66492,52091,2019-12-09 23:37:45
ssa scam caller ms ritu mehra indian american has a chat with the indian scammer with indian name fake manish chandra your sister came or not please send your valid government id 2 26 pm will send thx 2,2,2_ssa_ssa ssa_indian_fake,"['ssa', 'ssa ssa', 'indian', 'fake', 'ms', 'ssa indian', 'ssa ssa ssa', 'indian fake', 'dea', 'fake ssa']","['ssa scam', 'ssa scam 12 18 19', 'ssa scam a ssa scam']",ssa - ssa ssa - indian - fake - ms - ssa indian - ssa ssa ssa - indian fake - dea - fake ssa,0.3599969755450415,False,66493,52090,2019-12-09 23:35:00
got 2 irs scammer numbers right here,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.8695651375773206,False,66494,52089,2019-12-09 23:23:55
microsoft support scam they will first ask you what the problem is then transfer you to another guy first number might get more,9,9_microsoft_windows_microsoft support_support,"['microsoft', 'windows', 'microsoft support', 'support', 'computer', 'pc', 'microsoft techsupport', 'vm', 'tried', 'techsupport']","['microsoft tech_support scam 12 20 19', 'microsoft scammer fake microsoft support', 'microsoft support scam']",microsoft - windows - microsoft support - support - computer - pc - microsoft techsupport - vm - tried - techsupport,1.0,False,66495,52087,2019-12-09 22:53:02
fake pc repairment they called saying that they repaired my pc a year ago funny enough i haven t even had it for that long anyways the number is,9,9_microsoft_windows_microsoft support_support,"['microsoft', 'windows', 'microsoft support', 'support', 'computer', 'pc', 'microsoft techsupport', 'vm', 'tried', 'techsupport']","['microsoft tech_support scam 12 20 19', 'microsoft scammer fake microsoft support', 'microsoft support scam']",microsoft - windows - microsoft support - support - computer - pc - microsoft techsupport - vm - tried - techsupport,0.29343858066966483,False,66496,52086,2019-12-09 22:50:58
refund support scam feel free to light them up tell them you had a missed call from them or something was working as of 5 mins ago but they blocked me and am unable to get a burner number at the moment,1,1_refund_fake refund_refund refund_microsoft refund,"['refund', 'fake refund', 'refund refund', 'microsoft refund', 'department', 'fake', 'voicemail', 'called', 'account', 'support']","['more refund scammers', 'refund scam', 'refund scam']",refund - fake refund - refund refund - microsoft refund - department - fake - voicemail - called - account - support,0.550649066938938,False,66497,52085,2019-12-09 21:56:42
fake google gift,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.44408169910772455,False,66498,52084,2019-12-09 21:13:37
fake news and scam ads on legit news media sites here s how google sends advertising dollars to fake news sites a lot is written about fake news not much is written about fake ads and scams that appear on legit mainstream media websites mainstream media cannot b,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.4031183361755235,False,66499,52083,2019-12-09 21:04:54
tech_support scam subject called stated that i had paid for services with him and he needed to update my computer i held him on the line for about 20 min then he directed me to so he could gain access to,6,6_techsupport_techsupport techsupport_tech_active,"['techsupport', 'techsupport techsupport', 'tech', 'active', 'nginx', 'ha', 'india', 'techsupport techsupport techsupport', 'isoftwareshop', 'indian']","['fake mcafee support scammer from india geek kart com innovative sale vizpc com isoftwareshop com alphasaleweb com thanks my indian friend monis for his help i got these fro', 'heeeey yooooou guuuuuys ah ha ha nginx is often found as the server running that supplies these tech_support scam pages russian media group rambler attempting to hold nginx hostage ars technica i fin', 'heeeey youuuu guuuuys ah ha ha nginx is often found as the server running that supplies these tech_support scam pages russian media group rambler attempting to hold nginx hostage ars technica i fin']",techsupport - techsupport techsupport - tech - active - nginx - ha - india - techsupport techsupport techsupport - isoftwareshop - indian,0.5890042118010932,False,66500,52082,2019-12-09 20:54:25
bob rtc mods have lost their mind so i have two different discords accounts today i was contacted by one of the bob rtc mods who tried to say i was injecting numbers into their system which i don t even know how that would work then he says that he wa,7,7_bobrtc_bob_calls_add,"['bobrtc', 'bob', 'calls', 'add', 'non', 'phonebook', 'work', 'available', 'uk', 'connect']","['bobrtc question i opened bobrtc today and i were no longer able to add numbers i ve got 39322xp now my question how long does an account need to exist to add numbers it s a bit sad that there are not so much numbers on bobrtc bu', 'bobrtc is moving to a new site this weekend dec 21 bobrtc tel bobrtc has thwarted yet another takedown attempt this time an attacker went after godaddy the registrar of bobrtc live by sending bupkis complaints a few months ago a lawyer was haggling godaddy trying to pry owner', 'limited non toll free dialing available again on bobrtc we have some non toll free dialing available again on bobrtc this outage was due to losing an agreement to deliver traffic the previous outage of ntf 4 weeks ago had everything to do with what numbers were being di']",bobrtc - bob - calls - add - non - phonebook - work - available - uk - connect,1.0,False,66501,52081,2019-12-09 20:52:37
ssa scam easy target hit em hard,13,13_ssa_hunting ssa_happy hunting ssa_hunting,"['ssa', 'hunting ssa', 'happy hunting ssa', 'hunting', 'happy hunting', 'happy', 'active', 'active happy', 'active happy hunting', 'easy target']","['ssa scam onvoy ssa scam onvoy scammers active happy hunting', 'ssa scam active scammer happy hunting', 'ssa scam active scammer happy hunting']",ssa - hunting ssa - happy hunting ssa - hunting - happy hunting - happy - active - active happy - active happy hunting - easy target,1.0,False,66502,52080,2019-12-09 20:49:13
tech_support refund scam this like the white whale of scams to me you can call them incessantly because they take inbounding calls,1,1_refund_fake refund_refund refund_microsoft refund,"['refund', 'fake refund', 'refund refund', 'microsoft refund', 'department', 'fake', 'voicemail', 'called', 'account', 'support']","['more refund scammers', 'refund scam', 'refund scam']",refund - fake refund - refund refund - microsoft refund - department - fake - voicemail - called - account - support,1.0,False,66503,52079,2019-12-09 20:46:31
100 shutdown tech_support scammer hi i am currently working on tech_support scammers they run their business by 3 things search engine ppc seo voip payment gateway echeck gift cards bitcoin if we want to shutdown their call center,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.36508460543221233,False,66504,52078,2019-12-09 20:44:46
great scammer and elaborate story kept him on the line for 20 minutes today,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.45066436736295723,False,66505,52077,2019-12-09 20:39:25
scam popup the number is hello everyone i m back i just stumbled across this popup i m not sure if it s a sad attempt to steal usernames and passwords or if it s just a thing for the scammer to deactivat,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.4584368969207614,False,66506,52076,2019-12-09 20:36:20
ssa have fun,2,2_ssa_ssa ssa_indian_fake,"['ssa', 'ssa ssa', 'indian', 'fake', 'ms', 'ssa indian', 'ssa ssa ssa', 'indian fake', 'dea', 'fake ssa']","['ssa scam', 'ssa scam 12 18 19', 'ssa scam a ssa scam']",ssa - ssa ssa - indian - fake - ms - ssa indian - ssa ssa ssa - indian fake - dea - fake ssa,0.6600360988723754,False,66507,52075,2019-12-09 20:28:59
ssa scam talked to foul mouth indian scammer fake dea agent draven louis heard him in many scambaiting videos,2,2_ssa_ssa ssa_indian_fake,"['ssa', 'ssa ssa', 'indian', 'fake', 'ms', 'ssa indian', 'ssa ssa ssa', 'indian fake', 'dea', 'fake ssa']","['ssa scam', 'ssa scam 12 18 19', 'ssa scam a ssa scam']",ssa - ssa ssa - indian - fake - ms - ssa indian - ssa ssa ssa - indian fake - dea - fake ssa,0.3955718098054901,False,66508,52074,2019-12-09 20:15:31
amazon_refund scam they will ask to connect to your pc then open up a refund form then make you log into your bank acc use northwatch if you want them to believed it first number they disconnected and told me to call,-1,-1_student_loan_student loan_got,"['student', 'loan', 'student loan', 'got', 'fake', 'support', 'free', 'just', 'voicemail', 'apple']","['student loan scam so i got a voicemail from sarah the message is as follows hi my name is sarah i ve been trying to reach you regarding your federal student loans your loan has been flagged for forgiveness approval which could eli', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains', 'student loan scam just got a voicemail from julie with student loan enrollment program the message is as follows hi i m julie with the student loan enrollment program i wanted to contact you regarding the class action lawsuit agains']",student - loan - student loan - got - fake - support - free - just - voicemail - apple,0.552050332999533,False,66509,52073,2019-12-09 20:15:29
refund refund they call me on my google voice,1,1_refund_fake refund_refund refund_microsoft refund,"['refund', 'fake refund', 'refund refund', 'microsoft refund', 'department', 'fake', 'voicemail', 'called', 'account', 'support']","['more refund scammers', 'refund scam', 'refund scam']",refund - fake refund - refund refund - microsoft refund - department - fake - voicemail - called - account - support,0.708463889170619,False,66510,52072,2019-12-09 20:00:38
ssa scam easy target happy hunting,13,13_ssa_hunting ssa_happy hunting ssa_hunting,"['ssa', 'hunting ssa', 'happy hunting ssa', 'hunting', 'happy hunting', 'happy', 'active', 'active happy', 'active happy hunting', 'easy target']","['ssa scam onvoy ssa scam onvoy scammers active happy hunting', 'ssa scam active scammer happy hunting', 'ssa scam active scammer happy hunting']",ssa - hunting ssa - happy hunting ssa - hunting - happy hunting - happy - active - active happy - active happy hunting - easy target,1.0,False,66511,52071,2019-12-09 19:55:46
12 9 fake virus popup number screenshot screenshot by lightshot,4,4_fake microsoft_fake microsoft pop_microsoft pop_pop,"['fake microsoft', 'fake microsoft pop', 'microsoft pop', 'pop', 'fake', 'microsoft', 'pop fake', 'microsoft pop fake', 'pop fake microsoft', 'pop url']","['fake microsoft pop up url fake microsoft pop up', 'fake microsoft pop up url fake microsoft pop up', 'fake microsoft pop up url fake microsoft pop up']",fake microsoft - fake microsoft pop - microsoft pop - pop - fake - microsoft - pop fake - microsoft pop fake - pop fake microsoft - pop url,1.0,False,66512,52070,2019-12-09 19:55:15
triggered ssa scammers,2,2_ssa_ssa ssa_indian_fake,"['ssa', 'ssa ssa', 'indian', 'fake', 'ms', 'ssa indian', 'ssa ssa ssa', 'indian fake', 'dea', 'fake ssa']","['ssa scam', 'ssa scam 12 18 19', 'ssa scam a ssa scam']",ssa - ssa ssa - indian - fake - ms - ssa indian - ssa ssa ssa - indian fake - dea - fake ssa,1.0,False,66513,52069,2019-12-09 19:54:02
ssa scam onvoy foul mouth scammers have fun,13,13_ssa_hunting ssa_happy hunting ssa_hunting,"['ssa', 'hunting ssa', 'happy hunting ssa', 'hunting', 'happy hunting', 'happy', 'active', 'active happy', 'active happy hunting', 'easy target']","['ssa scam onvoy ssa scam onvoy scammers active happy hunting', 'ssa scam active scammer happy hunting', 'ssa scam active scammer happy hunting']",ssa - hunting ssa - happy hunting ssa - hunting - happy hunting - happy - active - active happy - active happy hunting - easy target,1.0,False,66514,52068,2019-12-09 19:09:34
adding numbers when i posted numbers to bob they never show up why,7,7_bobrtc_bob_calls_add,"['bobrtc', 'bob', 'calls', 'add', 'non', 'phonebook', 'work', 'available', 'uk', 'connect']","['bobrtc question i opened bobrtc today and i were no longer able to add numbers i ve got 39322xp now my question how long does an account need to exist to add numbers it s a bit sad that there are not so much numbers on bobrtc bu', 'bobrtc is moving to a new site this weekend dec 21 bobrtc tel bobrtc has thwarted yet another takedown attempt this time an attacker went after godaddy the registrar of bobrtc live by sending bupkis complaints a few months ago a lawyer was haggling godaddy trying to pry owner', 'limited non toll free dialing available again on bobrtc we have some non toll free dialing available again on bobrtc this outage was due to losing an agreement to deliver traffic the previous outage of ntf 4 weeks ago had everything to do with what numbers were being di']",bobrtc - bob - calls - add - non - phonebook - work - available - uk - connect,0.5612759789536057,False,66515,52067,2019-12-09 19:03:28
monday scam specials amazon weefund ssa weefund still active from previous day grants ssa have fun,13,13_ssa_hunting ssa_happy hunting ssa_hunting,"['ssa', 'hunting ssa', 'happy hunting ssa', 'hunting', 'happy hunting', 'happy', 'active', 'active happy', 'active happy hunting', 'easy target']","['ssa scam onvoy ssa scam onvoy scammers active happy hunting', 'ssa scam active scammer happy hunting', 'ssa scam active scammer happy hunting']",ssa - hunting ssa - happy hunting ssa - hunting - happy hunting - happy - active - active happy - active happy hunting - easy target,1.0,False,66516,52066,2019-12-09 18:54:03
antivirus refund scam these guys left a call back number on my dad s answering machine they ask you to open safari and go to helpme net and gave support key then we called them 8 times i never entered the key ju,1,1_refund_fake refund_refund refund_microsoft refund,"['refund', 'fake refund', 'refund refund', 'microsoft refund', 'department', 'fake', 'voicemail', 'called', 'account', 'support']","['more refund scammers', 'refund scam', 'refund scam']",refund - fake refund - refund refund - microsoft refund - department - fake - voicemail - called - account - support,1.0,False,66517,52065,2019-12-09 18:22:08
